1,1,1,1,1,1,5,5,16,5,16,16,10,10,8,8,8,8,8,21,21,21,21,20,2,29,2,2,28,28,28,1
30,30,9,9,1,1,5,5,5,5,14,31,16,16,16,15,12,4,3,18,19,2,2,2,2,2,2,2,30,30,30,30
1,28,6,25,5,5,22,10,16,16,15,15,12,12,15,18,12,12,3,3,3,3,3,3,3,2,19,2,20,20,6,6
13,1,1,1,1,31,31,17,17,17,31,17,17,16,16,14,4,4,4,4,4,4,4,19,19,19,32,30,30,13,13,29
23,23,13,13,5,5,5,5,5,5,5,16,15,16,24,8,26,26,8,8,4,21,3,3,3,27,20,20,28,20,13,13
6,6,6,6,6,22,25,25,31,31,5,16,15,15,15,15,14,8,24,24,24,19,19,21,11,11,11,29,29,29,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,22,9,9,9,9,17,9,25,5,14,14,14,8,8,8,8,8,8,8,4,4,27,2,11,11,11,11,11,11,11,1
32,28,9,9,9,9,9,9,9,25,15,26,12,12,12,12,8,8,12,24,24,21,27,27,27,27,27,27,32,32,32,32
23,28,28,23,23,23,23,10,10,10,10,10,10,10,14,26,26,24,24,18,18,18,21,21,19,20,19,32,27,32,11,32
23,22,23,23,23,23,9,10,10,10,5,14,26,14,24,24,24,26,24,24,24,4,4,21,11,11,11,11,11,11,11,1
30,30,6,23,23,23,17,17,5,31,14,31,12,12,12,12,12,12,12,8,3,3,27,27,27,27,20,29,11,11,11,1
13,13,13,13,25,5,5,5,5,5,17,26,12,26,26,26,14,18,3,3,3,3,4,21,19,29,32,32,20,13,13,13
13,13,13,25,25,25,22,22,5,16,14,14,14,14,14,14,14,24,24,21,21,21,2,27,20,20,27,27,28,28,28,28
13,13,23,23,9,9,9,22,10,15,15,15,15,15,15,15,4,4,8,8,3,3,27,20,20,20,20,20,20,13,13,13
30,30,1,6,6,1,17,31,16,16,16,16,16,16,16,14,8,12,3,21,18,18,2,20,11,29,29,29,11,11,30,30
28,1,1,13,5,1,17,17,17,17,17,17,17,8,14,14,18,18,18,18,18,18,21,2,11,11,11,11,28,20,28,28
6,6,28,22,22,31,31,17,17,15,16,15,16,15,12,18,18,18,18,18,18,18,2,2,27,27,2,27,27,28,28,28
6,6,6,6,1,1,9,9,10,10,10,10,10,10,16,15,4,4,4,4,19,19,19,19,19,19,19,29,29,29,29,29
13,13,13,13,5,31,17,31,31,15,10,15,12,12,12,12,12,18,12,24,19,19,19,20,20,20,20,20,20,20,29,13
23,23,22,22,25,22,25,25,16,25,17,10,17,10,15,15,12,26,4,21,21,21,21,21,21,21,29,20,29,30,30,30
32,22,22,22,22,22,22,22,16,10,14,31,17,16,24,18,14,18,18,18,21,21,21,21,21,21,11,30,30,29,29,29
23,23,23,23,23,23,23,9,25,25,15,10,10,15,15,26,4,8,8,8,19,2,21,21,21,21,11,11,28,11,11,28
32,1,1,25,25,25,31,31,25,17,17,17,26,26,24,24,24,24,24,24,24,19,19,19,21,21,32,32,32,32,32,32
30,1,1,25,25,25,25,25,25,25,15,15,15,8,24,24,24,24,12,24,19,19,19,19,19,19,19,32,27,28,6,1
30,22,22,22,5,5,17,25,17,17,17,26,26,26,26,26,26,26,12,18,18,18,21,21,21,21,32,32,32,13,6,1
28,23,23,22,22,22,23,17,17,25,16,14,12,12,15,15,18,4,4,4,4,4,27,27,27,27,27,27,27,32,32,13
28,28,28,6,9,9,9,9,9,16,16,16,26,26,26,12,24,24,12,24,24,4,4,20,20,21,19,30,28,28,28,28
32,13,13,9,9,9,9,9,9,15,10,10,10,10,12,26,26,26,3,3,3,18,3,3,2,29,29,29,29,29,29,29
30,30,28,6,23,23,23,31,31,31,31,31,14,8,8,24,24,24,24,24,24,2,19,19,19,19,19,30,30,30,30,30
13,13,23,13,25,31,31,31,31,31,31,31,17,10,14,14,14,26,4,3,21,19,27,27,27,29,29,29,30,29,29,30
32,30,23,23,5,31,5,5,5,10,10,10,10,10,12,18,18,12,18,21,19,19,27,20,27,29,32,32,32,32,32,32
