2,32,29,29,29,13,1,1,1,1,1,1,1,26,10,10,10,11,11,11,21,21,21,3,3,23,23,23,23,5,23,2
2,2,2,9,13,25,12,12,13,24,24,24,31,24,31,31,15,15,19,19,11,3,8,3,3,7,7,7,2,2,2,2
17,17,25,17,16,16,16,16,13,13,13,12,22,31,31,31,15,31,31,3,3,3,3,3,3,3,28,23,2,2,20,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,5,13,12,1,16,24,24,22,22,22,22,22,27,26,11,11,11,11,8,3,3,28,28,28,28,23,5,5,5
29,29,25,25,13,25,13,13,12,12,12,12,1,22,10,14,14,27,15,21,21,11,8,6,6,6,6,6,6,6,7,17
20,20,17,20,20,13,13,13,13,13,26,14,14,14,14,19,19,19,19,19,8,8,11,6,7,7,7,7,7,7,7,20
17,16,16,16,29,29,29,24,24,13,13,14,14,22,10,10,27,10,10,27,8,8,8,8,8,8,8,7,2,30,20,17
5,29,29,9,9,9,9,9,9,9,12,26,26,19,19,19,15,15,10,15,10,27,15,11,6,6,6,23,32,32,5,5
32,32,2,25,25,16,25,25,25,22,22,26,31,22,10,10,10,10,10,10,10,15,18,21,21,18,30,32,32,32,32,32
20,16,16,16,16,29,29,16,13,9,1,14,26,26,26,26,26,11,11,11,11,11,11,11,6,6,8,32,7,7,7,23
30,17,20,17,17,12,12,12,12,12,12,12,24,24,31,31,19,19,11,27,27,28,28,3,3,3,18,18,18,2,2,2
20,20,17,20,13,13,13,13,13,13,13,22,26,26,26,26,14,15,21,3,3,28,8,28,8,8,6,32,32,23,23,23
17,32,17,17,25,25,13,13,22,22,22,14,14,14,14,14,14,14,15,15,15,15,11,18,18,18,18,6,6,6,32,32
2,2,2,9,9,9,9,9,22,22,22,22,31,14,14,31,15,15,15,15,15,15,15,8,8,3,18,18,2,2,23,23
30,16,16,16,16,16,16,16,1,24,24,14,22,31,22,14,19,10,21,10,10,3,18,18,18,18,18,28,18,5,30,30
17,17,17,17,17,17,29,13,9,1,24,24,14,14,14,14,14,14,10,3,3,27,11,6,6,6,6,6,2,2,5,17
2,20,20,20,20,17,16,16,22,22,1,1,22,24,31,14,27,11,19,3,3,28,18,18,18,18,18,18,18,23,2,5
17,17,2,5,13,12,1,24,9,9,1,1,26,19,19,19,19,19,19,19,8,28,28,28,28,7,30,30,30,30,30,17
20,20,20,20,20,17,12,1,25,1,1,1,1,26,14,27,27,11,19,11,21,3,18,18,7,7,7,7,7,7,20,20
30,2,16,16,16,16,25,25,25,9,12,12,14,31,10,26,26,27,21,21,21,21,21,21,21,6,6,6,6,5,30,30
29,29,29,25,25,12,12,1,22,22,22,22,22,22,22,31,31,14,10,10,10,21,11,11,21,23,8,30,30,30,2,32
20,16,20,9,9,9,9,12,9,24,24,24,24,26,10,10,10,10,31,21,8,8,21,8,28,23,23,23,23,23,23,23
32,5,5,16,20,25,25,24,24,24,24,24,24,24,26,10,10,10,10,19,21,21,15,18,18,23,23,6,23,6,32,5
5,5,25,25,25,25,25,25,25,12,13,12,22,24,14,31,27,31,21,11,11,11,11,28,28,28,28,28,2,5,5,5
30,5,5,5,17,17,25,24,24,24,26,26,26,26,26,26,26,19,19,15,15,15,15,21,21,28,6,28,32,6,20,30
17,16,16,17,9,16,13,12,12,12,12,12,1,14,10,27,27,27,27,27,27,27,15,18,7,7,7,32,7,32,32,17
30,29,29,29,29,29,16,9,9,9,26,26,31,19,19,19,31,11,11,10,15,28,28,28,28,28,28,28,30,30,7,30
29,29,29,29,29,29,29,9,12,12,12,12,1,26,26,26,26,14,19,3,3,3,18,18,8,8,18,18,7,7,7,32
30,20,20,5,29,16,16,16,25,13,13,1,31,22,22,27,27,27,27,27,27,15,15,8,18,8,30,30,30,30,30,30
5,5,5,5,13,13,25,9,9,9,24,24,31,31,31,31,31,31,31,27,27,27,8,8,6,8,30,18,18,30,30,5
32,32,5,5,20,25,13,1,13,1,1,1,1,22,10,10,19,19,19,19,15,11,3,3,3,3,7,32,32,32,32,32
