1,32,32,32,32,32,4,4,4,4,12,4,10,3,10,2,28,5,8,22,8,21,21,14,14,14,1,1,1,1,1,1
1,26,26,32,32,32,6,6,6,6,2,2,2,2,2,2,2,22,23,23,23,19,19,8,9,9,13,17,17,17,25,1
25,25,11,11,24,4,30,30,30,16,30,12,15,3,3,3,3,3,3,3,23,23,8,19,19,19,1,1,9,9,1,25
1,24,20,20,20,4,4,4,4,4,4,4,28,28,22,28,28,28,3,3,8,8,8,8,8,19,13,13,13,13,13,27
32,32,32,32,18,32,7,16,16,16,7,2,16,16,22,22,22,5,5,5,5,5,5,5,14,27,1,27,9,9,13,27
26,25,25,6,6,6,6,6,6,6,12,30,15,15,15,15,15,15,15,19,21,14,8,9,9,19,9,29,9,26,17,17
17,11,11,11,7,7,7,7,7,7,7,16,16,16,12,12,2,22,15,19,19,14,14,8,8,27,27,27,17,17,17,17
17,18,18,18,18,24,24,24,6,6,4,2,15,10,10,23,23,5,8,8,8,8,8,8,8,19,21,17,26,11,1,1
32,32,32,6,6,6,18,7,7,12,12,12,12,12,3,12,15,15,15,19,21,21,5,9,9,9,9,9,9,9,13,32
32,11,11,6,6,6,30,7,10,10,10,10,10,10,10,15,15,15,15,3,21,5,21,21,19,19,27,27,27,27,27,32
11,11,11,11,18,24,20,20,20,10,2,2,2,2,2,2,23,5,5,5,5,5,5,21,21,21,21,17,27,11,11,11
18,11,11,20,20,20,4,4,20,12,12,12,12,12,12,12,28,28,8,8,21,8,29,29,19,27,1,1,26,11,11,11
11,24,24,18,24,4,18,4,4,4,4,12,12,2,22,3,3,3,3,3,19,19,29,8,13,13,13,13,13,13,13,32
25,17,32,32,25,32,30,30,30,16,16,16,16,16,22,23,23,23,15,23,21,14,14,14,14,14,14,14,1,17,1,32
18,18,26,6,18,6,6,4,6,7,16,28,15,15,15,15,15,15,15,5,5,5,5,5,8,27,1,13,13,26,26,1
26,26,26,6,6,6,24,16,16,16,16,16,16,16,2,2,2,28,22,23,23,23,29,29,29,29,29,29,26,11,11,26
17,17,24,24,24,24,24,7,10,10,10,10,30,12,3,3,3,3,3,22,22,23,19,9,9,9,9,17,17,17,17,17
18,18,18,18,18,18,18,20,16,16,30,30,30,15,12,12,2,5,5,5,22,19,29,9,29,13,13,9,9,27,27,11
11,26,26,24,24,24,24,24,10,10,10,10,10,3,3,3,3,3,3,19,19,19,19,19,19,19,29,29,29,17,11,11
17,17,20,20,20,20,20,20,20,10,10,2,2,12,12,12,23,23,23,23,23,23,14,19,21,21,29,29,29,13,13,26
18,26,26,11,25,32,7,16,10,10,10,10,12,10,15,28,15,15,8,8,21,21,21,21,21,21,21,9,29,9,1,11
32,25,32,32,7,7,6,6,4,4,2,28,2,2,22,22,22,22,22,22,22,21,14,21,13,13,21,14,29,1,25,32
11,18,18,25,7,7,7,24,6,6,12,10,15,15,15,23,23,23,23,23,23,23,5,8,21,21,21,17,17,27,11,27
1,24,24,24,24,24,24,24,30,4,4,28,28,28,28,12,22,22,22,22,19,21,21,19,13,13,13,27,27,27,27,32
25,25,25,25,25,7,20,30,7,30,30,30,30,15,15,3,3,23,23,22,22,19,19,19,19,9,9,17,9,9,25,25
26,26,26,6,6,24,24,24,7,7,4,4,2,2,2,28,22,3,8,5,23,23,21,9,14,21,21,1,26,26,26,26
26,24,25,24,18,6,6,6,20,12,12,12,12,12,2,2,2,15,15,8,5,5,5,14,29,27,27,27,27,27,27,27
25,18,32,32,6,18,18,16,16,16,2,28,28,28,28,28,28,28,5,5,23,23,14,8,8,13,13,13,13,26,25,25
32,32,32,32,24,4,4,20,30,30,10,10,12,10,10,23,23,3,3,3,5,5,29,29,29,29,29,29,29,11,11,32
25,25,25,20,7,18,30,30,30,30,30,30,30,16,22,22,22,15,22,22,8,14,14,9,9,9,9,29,26,26,11,25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,32,32,32,32,32,20,20,20,10,10,28,10,3,3,15,23,28,8,19,22,19,14,9,14,29,29,29,29,13,26,32
