0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,2,2,2,28,18,22,29,29,28,29,29,29,31,13,13,23,23,23,7,7,7,7,3,10,10,17,3,8,2
14,25,17,24,24,16,22,22,16,22,20,32,32,13,13,32,31,6,31,7,6,23,23,7,3,3,3,3,3,3,3,2
4,4,4,4,4,4,4,18,9,18,9,18,28,9,9,27,27,27,27,7,7,7,7,10,3,5,5,10,10,10,24,24
4,4,4,4,19,18,19,19,18,29,29,29,29,29,6,29,6,31,6,11,5,5,5,5,5,5,5,3,3,10,26,14
26,2,2,25,25,22,25,25,28,19,32,32,30,30,6,6,6,6,6,6,6,21,11,11,11,7,5,26,26,17,17,26
8,8,8,8,19,4,16,16,16,9,19,9,9,9,30,30,30,30,6,7,7,7,7,7,7,7,3,15,12,15,15,17
8,8,8,8,16,19,18,19,19,29,32,20,20,20,32,32,23,30,27,31,31,5,11,11,11,15,15,26,17,8,8,8
2,2,2,4,4,4,4,18,9,9,9,9,9,9,9,30,30,30,11,11,11,11,11,10,11,10,14,14,14,14,14,14
2,2,25,25,25,25,16,16,9,9,9,9,29,13,29,13,13,13,13,21,21,21,21,10,10,10,10,10,10,10,8,2
2,2,16,16,16,16,28,28,20,20,19,29,9,9,9,27,27,27,11,11,11,11,11,11,11,7,15,12,15,8,15,8
2,17,17,2,4,4,4,20,22,22,9,30,27,32,9,6,6,6,6,6,6,7,12,12,12,12,12,12,12,26,26,15
14,24,24,24,24,18,18,18,18,19,19,30,20,13,13,13,13,13,13,13,6,7,11,21,10,12,3,3,14,14,14,14
14,17,25,8,22,2,22,22,22,19,29,30,30,29,9,27,23,23,21,21,21,31,12,12,12,10,14,14,14,14,14,14
26,26,24,22,22,18,28,28,28,28,28,28,27,32,32,31,32,31,31,6,5,5,5,5,3,15,15,15,15,15,15,15
8,4,16,16,16,16,16,16,16,22,32,32,32,9,27,31,23,21,21,13,23,23,23,10,10,12,12,12,3,8,3,26
17,17,17,24,4,4,16,22,16,29,32,30,32,30,13,13,30,23,23,23,23,23,23,11,11,10,10,3,17,17,17,17
24,24,17,22,22,18,18,18,18,18,18,18,30,30,30,6,6,6,6,7,7,7,7,5,3,5,10,14,10,3,3,24
17,26,24,24,19,19,19,19,19,19,19,20,27,27,27,13,32,23,13,31,31,31,12,5,5,5,12,12,15,17,17,15
17,8,8,4,4,2,28,20,20,20,20,20,20,20,6,6,27,6,11,6,23,23,23,7,7,3,3,14,26,26,26,8
14,2,16,16,2,25,25,16,18,18,18,18,27,27,27,27,27,21,21,21,21,21,21,21,7,7,5,14,14,14,14,14
24,25,25,22,22,22,22,22,22,22,28,9,28,9,9,31,31,31,31,13,11,11,21,21,10,15,15,15,15,15,8,15
14,4,8,22,19,19,25,25,9,29,32,32,30,13,30,29,23,23,23,23,23,23,23,21,5,3,3,3,3,17,3,17
24,24,24,24,24,25,25,25,28,28,28,28,9,29,29,29,13,6,21,21,7,21,21,21,7,15,15,15,15,10,24,24
26,25,25,25,25,25,25,25,20,20,20,29,29,30,6,32,23,13,23,11,11,11,12,11,10,10,10,10,17,10,17,2
26,26,8,8,19,16,25,25,22,28,29,29,9,20,29,29,6,21,11,6,23,23,21,12,12,15,14,26,26,26,26,26
24,8,16,16,16,22,22,22,20,20,20,18,27,27,27,27,27,27,27,13,5,5,5,5,5,10,14,14,14,8,24,24
14,25,4,4,22,16,28,28,28,28,28,28,28,27,6,31,31,31,11,23,5,23,23,11,3,15,15,15,26,8,3,14
4,17,4,4,24,4,19,20,19,29,29,29,29,29,29,29,13,23,23,6,6,5,5,5,5,7,12,12,12,8,17,17
4,25,2,2,2,2,16,18,18,18,18,30,30,30,30,30,30,30,21,21,5,5,7,7,12,12,12,26,12,26,15,15
26,25,25,25,2,22,22,20,9,9,9,9,28,9,32,31,31,31,31,31,31,31,11,11,11,15,15,15,15,15,15,2
4,26,8,2,2,2,28,28,20,28,32,32,32,32,32,32,32,13,13,13,7,11,12,12,3,15,15,15,15,15,26,26
