28,2,32,26,26,26,12,3,29,18,3,1,1,1,1,1,1,1,9,9,11,11,8,5,5,22,31,31,31,31,2,2
2,2,26,21,26,26,14,14,14,6,6,29,6,6,7,15,15,15,15,15,13,13,13,22,5,11,4,2,2,2,2,2
21,20,24,10,3,3,3,3,3,3,3,6,23,6,18,15,15,8,7,7,15,11,4,4,4,4,28,2,2,2,2,2
21,21,24,12,12,12,12,14,14,18,18,18,17,17,9,18,27,27,27,27,8,8,4,4,4,4,4,4,4,31,19,21
32,32,12,12,12,12,20,20,24,29,29,29,17,6,17,17,17,8,5,5,5,5,5,5,5,11,28,28,28,28,28,2
2,2,20,10,26,12,12,25,6,6,6,6,6,6,6,1,1,1,15,8,11,8,11,11,19,11,11,4,4,2,2,26
28,20,21,20,10,10,10,10,10,14,14,14,14,7,7,7,7,7,7,7,9,11,27,22,22,4,4,4,4,28,21,28
16,12,12,24,16,3,3,3,14,3,6,14,23,23,23,23,7,8,8,8,8,8,8,8,11,4,4,22,2,22,16,16
32,32,32,21,20,29,24,25,25,18,18,1,1,1,9,9,9,9,9,9,9,15,11,11,13,31,22,31,22,31,32,32
32,32,21,10,10,10,10,10,10,10,29,29,14,7,9,15,17,15,15,15,15,15,5,5,5,19,19,19,19,32,2,32
12,16,16,16,3,10,3,20,10,10,29,29,14,25,9,9,9,27,5,5,11,11,11,11,11,11,11,19,32,31,31,31
12,12,12,12,12,12,12,20,14,14,14,14,14,7,9,9,7,7,9,9,9,27,27,5,13,22,4,2,2,2,2,21
16,20,24,21,10,24,24,24,14,18,17,17,17,17,1,1,17,1,9,13,13,13,13,13,13,13,31,31,32,32,32,32
32,32,32,21,3,3,14,14,14,14,14,14,14,7,7,7,23,23,15,15,11,15,11,8,13,31,31,31,28,28,28,32
26,26,26,26,12,29,29,29,29,14,14,14,14,7,17,15,15,15,15,15,15,15,5,8,4,4,28,2,19,19,19,26
16,16,16,16,16,24,24,24,6,6,17,17,14,7,7,23,23,9,23,13,9,13,13,13,13,11,11,2,22,19,16,16
28,12,26,24,24,10,29,29,29,10,17,17,17,17,17,17,17,23,23,5,9,27,11,11,22,19,19,19,19,31,31,28
2,20,20,20,20,20,20,20,29,18,18,18,18,18,18,18,7,7,7,5,27,13,4,4,4,4,4,4,4,19,19,28
26,26,24,24,24,26,24,24,10,18,18,18,23,18,23,23,23,23,15,13,13,13,5,5,19,19,19,19,19,19,19,2
26,20,20,20,20,20,20,20,10,10,25,1,1,1,6,9,9,9,9,9,9,11,5,13,19,22,22,22,22,22,21,26
21,21,21,21,16,3,3,25,25,3,3,18,18,18,1,15,27,27,8,8,8,8,4,4,4,31,31,22,4,21,21,21
32,32,12,12,12,12,12,3,6,6,18,18,17,17,18,18,17,8,27,13,11,11,13,22,22,22,22,22,22,22,16,32
16,16,12,12,12,12,24,14,25,25,6,25,23,23,23,23,23,23,23,5,5,5,8,8,5,4,4,28,28,28,16,16
32,16,24,24,24,24,24,24,24,14,17,29,17,17,17,7,7,7,9,7,13,13,13,13,13,13,22,2,32,32,32,32
2,26,26,26,26,26,20,25,25,25,25,25,25,25,6,23,23,23,23,13,13,13,13,13,11,11,19,2,2,2,31,31
26,26,26,26,26,26,10,3,3,25,17,25,25,7,7,18,7,7,9,9,15,15,8,8,5,13,28,28,32,32,31,26
28,16,16,16,16,3,3,3,6,3,3,6,1,1,1,1,27,27,27,27,27,27,27,5,5,31,31,31,31,31,31,31
28,20,32,10,3,29,29,29,6,10,25,1,1,25,6,7,1,1,5,5,5,15,4,8,22,22,28,28,28,28,28,28
32,21,32,24,24,29,29,29,29,29,29,29,25,1,1,1,23,23,23,5,5,5,5,22,22,31,22,31,31,32,32,32
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12,16,20,20,20,20,20,10,10,17,17,17,17,17,1,1,1,27,27,8,8,8,11,11,31,31,31,31,31,31,31
32,32,32,26,20,20,20,20,3,3,3,1,18,6,18,17,1,27,9,9,13,13,13,22,22,22,22,4,32,32,32,32
