7,32,2,32,26,32,19,26,26,18,18,25,25,9,1,1,1,1,1,1,1,21,21,31,15,4,31,16,16,28,2,24
2,2,2,2,2,14,14,14,14,14,30,9,9,9,9,5,9,9,23,23,23,23,23,23,4,6,6,22,11,28,2,2
24,24,24,24,24,26,10,10,30,3,3,3,3,3,3,3,12,12,5,4,4,23,4,28,28,28,28,13,20,20,20,24
20,24,24,14,26,14,18,18,18,17,18,17,9,17,9,25,25,1,15,4,4,4,4,4,4,4,13,13,13,29,29,20
20,32,32,32,18,18,18,18,18,14,3,17,17,17,3,5,5,5,5,5,5,5,31,31,28,28,28,28,28,27,27,27
22,7,7,2,7,7,7,19,30,30,30,30,30,30,30,1,1,21,21,21,21,6,6,6,6,6,6,6,29,29,29,2
7,7,7,7,7,7,7,10,26,3,10,9,9,9,9,9,9,9,1,1,1,6,6,6,4,4,22,22,20,28,11,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,32,32,7,18,18,26,26,18,18,25,9,9,9,9,9,9,9,15,15,15,15,15,31,31,31,31,13,22,28,2,2
27,2,2,14,24,32,10,10,10,10,10,10,10,17,1,3,21,23,21,15,15,15,21,4,13,4,29,28,20,20,20,27
22,16,20,24,18,18,10,19,19,19,19,19,9,25,25,25,25,5,5,5,1,6,6,6,6,11,11,11,11,11,11,11
2,2,20,2,18,19,14,17,14,14,18,19,3,12,12,12,12,12,12,12,1,6,13,6,15,28,28,16,11,11,11,11
27,27,27,27,24,24,18,18,19,19,17,17,17,17,1,3,1,1,1,1,5,6,13,13,13,13,13,13,13,20,20,20
22,32,32,14,14,14,14,14,14,14,19,19,30,30,30,9,21,21,23,12,15,31,15,15,15,31,31,6,28,27,11,20
22,16,26,26,18,18,32,19,14,14,19,3,3,9,25,5,5,5,15,15,15,15,15,15,15,4,6,13,13,20,2,20
16,16,27,27,24,24,32,17,17,17,17,17,9,3,9,5,21,23,23,21,23,23,13,13,29,11,11,16,16,16,16,16
24,27,24,24,26,26,10,17,17,17,17,17,17,17,25,25,25,23,23,23,23,23,23,23,6,11,28,11,11,28,20,16
24,20,20,14,18,18,18,18,18,18,18,30,30,30,12,12,12,12,12,12,5,6,13,13,13,28,13,28,28,27,27,11
22,7,26,26,14,19,19,19,19,19,19,19,10,3,3,3,9,23,15,4,31,31,31,28,31,29,29,29,22,22,11,22
20,20,20,7,7,7,10,10,10,10,10,25,25,12,12,12,12,12,12,23,23,23,23,6,6,4,22,29,20,20,20,20
22,2,2,2,2,32,32,32,10,17,3,10,10,12,12,12,21,21,21,21,21,21,21,4,31,6,31,29,29,16,20,22
22,24,24,24,32,19,19,19,19,19,19,9,17,17,9,9,5,5,5,5,31,21,21,23,13,13,22,22,22,22,22,22
16,16,27,27,32,14,14,32,14,14,25,25,10,30,30,9,1,23,23,23,23,23,23,23,28,28,11,11,16,16,16,16
24,24,24,24,24,24,14,14,30,3,17,17,17,9,9,9,9,9,12,12,21,21,21,13,15,13,13,6,16,16,27,24
27,27,26,26,14,26,14,17,30,30,25,25,25,25,25,25,25,12,12,12,5,21,13,13,28,11,28,28,28,27,27,27
27,27,26,26,26,26,26,26,26,17,25,25,25,9,3,1,12,9,12,15,15,15,23,28,28,28,28,13,13,22,22,22
27,27,27,27,26,32,26,17,17,17,18,25,25,25,25,25,21,21,15,15,5,5,6,31,29,29,31,6,13,27,27,27
7,7,7,14,32,18,18,32,26,19,19,19,9,12,12,12,12,12,12,12,15,15,15,28,28,28,28,28,28,28,22,24
16,24,32,32,14,24,19,14,19,30,30,10,10,12,25,25,25,23,23,23,5,5,31,31,29,29,29,29,29,29,29,16
16,16,20,2,2,18,18,32,30,30,30,30,30,30,30,1,21,21,21,15,15,15,15,15,31,11,11,11,11,11,29,11
16,16,26,27,2,7,10,10,10,10,10,9,10,9,3,3,1,1,1,1,31,31,31,31,31,31,31,11,29,16,16,16
7,32,32,32,32,32,32,32,14,3,3,3,3,3,1,1,1,12,12,12,15,15,13,28,29,29,29,16,16,29,16,16
