1,1,1,1,1,1,1,29,29,13,13,13,13,9,9,9,9,9,9,20,20,20,20,20,30,3,18,4,3,15,15,15
21,21,21,21,21,14,14,11,29,11,31,28,28,31,28,31,2,2,2,2,2,2,2,3,20,3,25,30,17,18,17,18
27,5,5,5,5,5,5,22,22,22,22,12,12,31,13,12,32,32,7,6,7,4,4,3,3,3,3,3,3,3,18,17
1,1,1,21,1,14,1,14,13,13,31,31,28,28,28,28,7,2,2,2,32,4,4,4,4,4,4,4,30,10,10,21
23,5,5,5,5,5,5,5,11,29,29,29,29,31,9,7,26,26,26,6,25,25,25,30,10,10,10,27,27,27,27,27
15,15,5,1,22,22,22,5,13,13,13,12,31,31,9,32,32,12,24,6,6,6,6,6,6,6,4,4,18,17,10,17
21,15,21,21,21,8,8,11,13,13,14,14,29,9,7,7,7,7,7,7,7,2,2,25,25,25,25,18,27,17,21,21
1,1,8,8,8,8,8,8,8,14,14,13,13,13,7,7,7,7,7,7,25,4,30,30,4,25,25,17,17,17,16,16
21,21,21,21,8,23,1,8,14,14,22,12,26,9,9,9,9,9,9,9,24,24,24,24,10,10,3,27,18,10,21,21
23,23,23,23,23,23,8,8,8,22,29,31,26,26,31,26,26,26,24,24,24,24,24,24,10,10,10,10,10,10,10,27
23,23,23,23,23,23,29,11,11,11,11,11,11,11,26,26,9,24,26,24,6,6,6,6,30,30,30,17,15,15,18,23
18,21,15,23,23,5,5,14,22,22,22,12,12,12,12,12,12,12,32,32,32,32,25,3,3,25,3,18,18,18,21,21
23,27,21,21,21,5,5,11,13,13,13,13,13,13,13,26,2,2,2,9,25,25,25,25,25,30,17,3,18,15,10,23
1,15,1,8,22,14,14,14,14,14,14,14,29,26,26,26,26,24,26,24,20,20,20,20,20,10,10,27,27,27,17,17
15,15,15,23,23,1,29,29,29,29,29,28,31,31,31,31,31,32,32,32,7,4,4,20,20,25,25,10,15,15,15,15
16,16,16,16,1,1,1,5,8,14,31,31,31,31,7,28,2,2,9,9,24,2,20,20,20,25,18,3,3,16,16,16
1,5,5,5,5,14,29,29,29,29,14,14,13,13,13,12,9,7,7,2,2,6,6,6,20,17,17,17,17,17,17,17
18,23,1,16,22,22,22,22,22,22,29,12,12,13,12,7,12,12,32,7,2,2,2,4,4,4,18,18,18,18,18,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,5,8,5,5,5,14,22,11,28,22,29,12,12,12,32,32,32,20,20,20,20,20,20,20,3,3,3,30,3,21,27
21,21,21,21,21,22,8,11,11,11,28,12,12,28,28,26,26,26,26,7,7,20,4,24,6,6,4,18,3,3,21,21
15,15,15,1,22,22,22,22,22,22,22,28,28,28,31,31,31,7,20,20,20,20,2,30,30,30,30,30,30,16,16,15
23,23,23,23,23,23,14,14,14,14,13,13,13,13,13,31,31,7,20,2,2,2,2,4,3,4,4,4,3,27,27,23
27,27,8,8,1,14,14,11,14,28,28,29,28,26,26,12,12,24,24,24,24,24,24,24,6,6,17,27,27,27,27,27
27,27,1,1,1,1,29,29,29,29,29,29,29,13,12,9,12,24,24,24,25,25,25,25,25,25,25,10,10,27,27,27
27,1,8,8,8,8,8,5,8,11,11,11,26,26,26,26,26,26,26,20,25,2,4,3,3,17,17,4,18,18,27,27
27,27,23,23,22,23,22,22,22,11,11,11,11,12,7,9,2,2,2,2,7,4,30,25,10,10,10,27,27,27,27,27
18,5,15,5,5,1,29,29,14,28,28,28,28,28,28,28,31,24,24,24,24,24,24,4,20,4,4,4,30,27,21,21
16,21,21,1,1,14,29,29,29,29,29,29,29,26,26,28,26,26,2,6,2,2,2,3,3,4,18,18,3,16,16,21
16,16,16,16,23,23,5,5,8,13,31,31,31,13,13,32,7,24,24,24,24,24,30,30,30,30,30,30,30,3,17,18
21,16,16,5,22,22,22,22,11,28,31,31,31,31,31,31,31,26,26,32,32,32,6,6,6,30,30,30,30,16,18,18
23,23,5,8,8,8,8,8,13,28,28,28,28,9,13,32,32,32,32,32,32,32,25,25,25,25,25,4,15,16,16,23
