28,28,15,15,13,13,4,4,4,1,1,1,1,1,1,1,3,20,20,20,20,20,20,16,16,14,14,31,31,31,31,31
25,8,8,8,8,8,8,5,5,9,9,4,32,32,1,22,17,22,22,20,20,20,20,20,7,2,2,2,2,2,2,2
25,25,11,5,5,30,30,21,21,30,27,27,32,21,3,3,3,3,3,3,3,29,16,7,7,2,2,14,2,25,25,25
11,8,15,15,15,15,4,4,4,4,4,4,4,27,27,27,22,22,3,22,3,29,20,7,7,6,6,6,6,23,6,15
23,23,5,5,5,5,5,5,5,21,9,30,27,22,22,22,26,26,26,26,26,26,14,10,10,10,14,14,23,23,23,23
11,25,28,28,28,28,28,13,30,30,30,30,27,32,27,27,27,20,24,24,24,24,24,24,6,6,6,6,6,6,6,2
28,28,28,28,8,8,13,13,13,13,30,19,1,1,19,32,32,32,32,20,24,24,10,7,7,7,7,7,7,7,12,12
12,8,8,8,8,8,8,8,21,21,21,21,21,32,32,32,27,20,26,10,10,10,10,10,7,2,2,2,12,12,25,12
28,28,28,28,9,9,9,9,9,9,9,1,1,19,19,3,3,20,20,10,24,24,24,24,24,16,14,31,14,31,2,2
23,11,25,28,28,28,28,30,30,30,9,21,1,22,22,26,26,26,24,10,10,10,10,10,10,10,12,12,2,2,6,11
11,11,11,11,11,13,28,13,19,19,19,19,19,19,1,26,26,26,26,24,24,17,17,16,6,7,7,7,12,12,11,11
12,11,15,15,15,30,13,5,4,13,4,19,19,19,22,1,17,32,32,3,3,16,29,29,16,16,12,12,12,12,12,12
15,15,15,13,13,13,13,13,13,13,19,19,19,22,19,22,22,3,3,3,16,29,29,16,6,6,6,31,14,23,23,23
25,28,25,25,8,8,30,30,19,30,30,30,4,1,22,26,26,26,26,26,26,20,14,14,14,14,14,14,14,6,6,25
15,15,15,15,15,15,9,21,21,21,21,21,21,32,32,32,32,32,32,3,17,24,24,24,24,2,2,2,2,2,23,15
15,15,15,15,15,15,4,4,4,4,1,4,32,22,22,22,22,22,22,10,16,16,16,16,16,16,16,29,12,25,11,12
31,31,5,5,5,15,30,8,5,21,21,21,21,21,32,3,17,17,17,17,17,17,17,10,6,6,6,31,31,31,31,31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,15,11,11,11,8,9,21,19,19,19,19,19,19,19,27,3,3,32,22,20,16,16,16,16,29,29,29,2,6,6,15
12,8,8,13,28,28,30,30,13,1,27,27,27,27,27,27,27,20,20,20,20,20,20,20,24,7,29,7,7,7,12,12
23,23,23,13,13,13,13,21,21,21,21,21,21,21,3,3,27,26,26,26,26,26,20,29,29,29,29,6,23,23,23,23
25,25,25,25,13,5,30,13,19,19,19,4,27,22,22,22,22,22,22,22,20,20,10,10,16,16,16,14,23,25,25,25
23,23,23,11,9,9,9,9,9,19,30,30,1,27,1,32,32,20,20,20,20,26,29,14,14,2,7,2,23,23,23,23
31,31,5,25,8,30,30,30,30,4,4,4,4,1,32,26,26,22,24,24,24,24,24,24,24,6,6,2,23,6,23,23
25,25,25,25,13,8,4,21,21,30,30,30,32,21,3,22,22,3,24,22,16,16,16,16,10,10,2,2,2,25,25,25
31,31,5,8,8,8,8,8,19,30,4,4,4,19,19,26,26,26,26,26,26,26,16,7,14,14,6,6,14,31,31,31
28,28,28,28,28,28,28,13,5,4,27,27,27,27,27,27,27,17,26,26,26,29,29,29,29,29,7,31,31,31,31,31
28,28,28,28,28,28,28,9,9,9,19,19,1,19,19,1,17,17,20,24,24,24,24,20,6,6,6,12,7,25,25,25
11,11,15,15,9,9,4,9,30,19,1,19,19,1,1,1,26,3,26,26,3,29,29,29,29,29,29,29,31,7,11,11
28,28,25,28,28,30,30,30,30,30,30,30,32,21,27,1,27,22,22,22,24,24,17,14,14,7,12,12,7,25,12,11
31,31,23,25,13,13,13,9,9,9,19,19,19,19,19,3,3,26,3,26,26,26,24,29,29,29,29,31,31,31,31,31
31,23,11,11,11,5,5,21,21,21,21,27,32,32,32,32,32,32,32,17,3,16,24,24,24,29,29,29,7,7,23,23
