2,2,29,19,2,13,32,32,3,3,3,3,30,30,27,30,1,1,1,1,1,1,1,22,23,22,23,28,31,31,28,28
2,2,2,2,2,2,2,32,32,32,17,32,3,16,16,16,16,16,16,16,22,23,23,22,23,20,22,26,26,9,9,9
9,12,2,5,5,5,5,3,3,3,3,3,3,3,18,18,18,6,6,6,6,23,6,23,23,23,26,26,26,9,9,9
4,4,4,4,4,4,15,15,15,17,17,17,17,27,27,27,27,27,30,14,22,1,23,23,23,23,23,23,20,29,20,4
12,12,13,5,5,5,5,5,5,5,15,17,17,17,17,17,14,6,30,6,1,14,26,10,10,28,28,20,28,28,28,12
29,29,7,7,7,25,25,13,13,5,32,27,30,27,30,27,27,6,6,6,6,6,6,6,24,11,26,26,26,29,29,7
7,7,7,7,7,13,13,13,13,5,32,8,3,30,30,30,30,30,6,1,6,6,6,22,22,22,22,12,12,12,7,7
29,29,29,19,19,19,19,3,8,8,8,8,8,8,8,17,27,27,30,10,10,14,6,11,11,28,11,26,11,11,12,9
9,9,9,9,7,4,25,25,25,25,25,3,3,3,30,30,30,30,30,10,10,10,22,24,24,22,31,31,31,9,9,9
2,2,2,5,25,25,25,25,25,8,8,8,8,17,16,14,14,14,10,10,10,10,10,10,10,20,20,20,20,20,20,9
12,12,13,13,13,13,13,13,13,15,8,8,8,27,16,27,14,27,1,24,24,6,6,11,11,11,11,11,11,11,31,31
12,12,2,2,5,5,5,5,5,5,3,3,30,8,8,30,27,6,6,6,6,6,1,6,26,26,26,12,12,12,12,12
7,7,13,13,13,13,13,13,13,5,17,17,17,17,17,17,1,1,16,16,6,6,6,6,24,26,23,20,31,31,31,7
12,2,13,2,25,2,2,19,3,8,15,17,30,16,16,14,14,14,14,14,14,14,1,11,20,20,20,31,28,28,28,28
2,9,19,9,2,32,15,15,15,15,15,15,15,16,17,16,16,30,30,24,10,24,24,24,24,24,20,20,20,20,31,4
7,19,4,19,4,4,32,32,32,32,32,32,3,16,16,16,16,16,16,16,10,23,10,10,11,11,20,12,26,11,12,12
31,4,4,4,4,4,15,15,8,17,17,17,17,17,17,17,18,14,14,14,22,22,22,23,20,20,28,28,20,28,31,31
31,4,2,4,2,19,32,15,8,8,18,18,18,18,18,18,18,6,6,6,14,6,26,26,26,28,28,28,28,28,28,28
12,19,19,19,19,19,19,19,8,8,18,27,27,27,27,27,1,1,1,16,22,14,6,26,20,11,22,12,29,29,29,29
4,4,4,5,5,5,2,15,25,25,25,32,27,27,27,27,27,6,6,24,24,24,24,24,20,20,20,20,20,20,20,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,7,29,7,25,32,19,19,13,3,17,27,27,18,18,17,18,14,10,14,22,22,22,22,22,22,22,23,29,29,29,29
7,12,19,19,7,32,32,25,32,32,25,15,30,30,30,30,30,30,1,1,1,23,23,23,23,23,23,23,28,11,12,4
12,19,9,13,25,25,25,3,3,3,3,17,3,17,17,17,30,14,10,24,24,24,24,24,24,24,23,23,11,9,7,7
31,2,4,7,25,25,25,25,25,25,25,3,8,3,8,16,1,16,16,24,22,22,1,11,11,28,28,28,28,28,31,31
31,19,9,5,5,5,5,5,25,25,25,8,18,27,16,18,16,16,16,16,1,23,26,26,26,26,26,26,26,31,31,31
9,19,13,9,19,19,13,3,3,25,25,27,27,27,27,27,27,27,1,16,10,10,26,26,26,20,31,31,31,31,9,31
7,29,7,7,7,32,32,32,32,5,3,3,27,3,8,14,1,27,10,24,10,23,23,23,22,28,28,28,28,28,28,28
29,29,29,4,4,4,15,15,13,8,18,27,18,27,18,16,27,6,6,6,6,6,6,22,22,22,22,31,29,29,29,29
29,7,29,5,2,2,2,32,5,32,32,32,30,30,30,30,30,30,30,10,24,10,10,26,26,26,26,26,26,12,29,28
31,12,13,13,25,2,2,5,15,17,17,17,17,3,17,14,1,1,14,1,1,1,26,26,11,11,31,31,31,31,31,31
4,4,2,2,5,32,32,32,32,32,32,32,18,18,18,18,18,6,1,14,22,22,24,24,24,24,22,20,29,29,7,4
