9,1,1,1,1,1,1,1,2,23,23,30,3,3,8,8,7,20,19,15,12,19,31,25,11,27,24,24,24,24,24,24
9,9,1,2,2,2,2,2,2,2,6,6,6,15,15,15,15,19,15,19,12,7,19,12,12,4,25,25,10,9,9,9
5,14,5,5,5,5,5,21,30,21,8,8,3,3,3,3,3,3,3,18,18,4,4,26,4,4,26,26,26,9,14,24
10,29,29,14,1,1,1,2,17,17,17,17,17,17,17,15,7,7,3,7,4,4,4,4,4,4,4,10,10,13,13,13
5,5,5,5,5,5,5,2,2,2,16,17,16,17,17,6,6,3,7,31,31,25,25,31,25,27,27,10,27,27,13,13
10,10,22,2,22,22,5,28,28,30,6,6,6,6,6,6,6,20,15,19,19,19,19,4,11,11,11,26,9,29,10,10
10,14,28,28,5,2,23,23,16,16,16,16,16,30,20,7,7,7,7,7,7,7,25,18,4,27,25,27,27,24,14,9
9,22,9,1,14,1,1,16,21,8,8,8,8,8,8,8,20,20,7,31,31,31,4,11,31,11,11,11,11,26,9,22
9,9,9,29,28,23,23,23,23,23,23,8,20,20,3,20,19,19,19,15,7,18,11,11,27,13,13,13,9,9,9,9
10,10,28,28,23,23,28,30,16,16,8,8,8,17,3,15,15,15,15,18,4,18,18,12,12,26,27,10,10,10,10,10
22,22,22,14,23,28,16,28,28,2,30,20,20,6,8,7,19,18,19,31,4,4,11,11,11,11,11,11,11,13,24,22
10,10,1,2,5,5,5,23,23,23,16,16,30,8,8,8,7,19,12,12,12,12,12,12,12,26,25,26,26,26,10,10
14,10,14,28,22,21,21,21,21,21,17,17,17,17,17,3,3,3,3,7,4,25,25,25,31,13,13,13,13,13,13,13
14,14,14,14,14,2,2,2,30,8,30,16,16,6,6,7,7,18,15,12,12,12,18,18,12,27,27,27,27,9,14,14
10,9,9,2,23,28,28,28,28,21,21,21,16,15,15,15,15,15,15,15,4,4,4,25,27,25,24,24,13,26,13,10
29,1,1,1,1,1,16,16,16,16,16,16,16,15,15,8,6,19,19,19,18,18,18,18,11,25,25,11,11,26,27,29
24,5,5,29,5,23,21,28,17,17,17,17,17,17,17,3,3,18,18,18,18,18,11,11,11,11,11,11,11,13,9,24
14,10,14,14,22,1,16,1,17,8,21,21,30,6,6,6,6,18,18,18,18,18,18,18,27,26,27,27,24,24,10,14
14,14,14,14,14,21,21,1,28,8,8,20,20,20,20,20,19,19,19,19,19,19,19,12,12,31,11,25,10,29,29,29
5,5,5,5,5,5,2,2,2,2,8,20,20,20,20,20,20,20,18,19,19,18,18,18,26,27,27,26,26,29,29,29
14,9,22,2,2,21,21,21,21,21,21,21,3,3,3,3,15,15,7,7,31,7,4,4,31,31,24,24,24,24,14,14
22,22,22,22,22,22,1,1,28,23,23,17,17,17,17,20,20,18,18,18,31,25,11,26,26,13,26,26,26,29,29,22
22,22,22,22,23,23,23,23,23,23,23,6,6,30,6,6,20,20,18,31,31,31,12,26,26,26,4,11,11,27,27,22
24,5,5,1,1,1,5,30,30,17,17,17,17,17,17,7,7,7,12,19,18,19,19,18,11,13,24,24,24,24,24,24
5,1,14,1,1,21,21,1,30,21,30,30,30,8,6,8,3,3,12,12,19,25,25,25,25,25,25,25,10,10,10,9
22,1,5,22,5,5,5,21,2,2,17,17,8,20,20,7,19,7,12,15,12,12,12,26,26,26,26,26,26,26,13,13
24,9,28,28,28,28,28,23,17,17,6,20,20,20,20,15,15,15,15,15,4,4,19,26,27,27,27,27,27,27,27,24
14,29,28,28,28,28,28,28,28,2,16,16,20,17,17,8,15,15,12,12,19,4,4,4,4,4,4,13,13,27,14,14
29,29,29,29,14,5,5,30,30,30,30,30,20,20,20,7,6,3,3,12,7,18,18,31,31,31,26,11,11,29,29,29
29,29,29,2,2,5,2,30,30,30,30,30,30,30,6,6,6,15,15,15,18,18,19,26,12,11,4,11,11,26,29,29
5,22,5,5,2,2,2,2,23,17,17,17,17,3,3,3,19,3,3,31,31,31,31,31,31,31,11,11,13,29,29,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
