6,6,6,26,14,21,14,3,27,3,3,3,10,30,10,25,30,30,17,1,1,1,1,1,1,1,9,28,28,28,23,26
8,26,27,27,27,27,27,27,27,14,14,5,5,5,16,16,16,2,2,2,2,2,2,2,7,20,7,7,19,19,8,8
8,11,11,31,18,27,3,3,3,3,3,3,3,12,13,5,13,16,2,4,4,7,7,7,1,28,28,19,20,19,20,20
21,21,21,21,21,31,31,31,18,12,15,5,16,16,4,4,4,4,4,4,4,32,32,32,32,32,32,19,8,29,20,20
23,23,27,18,21,18,18,15,15,15,5,5,5,5,5,5,5,13,30,25,1,1,1,1,1,1,20,28,9,28,23,23
6,6,6,6,6,6,6,31,12,12,12,12,15,15,30,16,16,16,24,24,24,24,9,9,9,9,9,29,29,26,26,26
8,11,21,21,31,31,31,31,14,14,14,5,5,5,30,30,30,2,30,30,32,7,7,7,7,7,7,7,9,28,28,21
8,8,6,18,6,18,6,14,3,14,14,13,13,13,10,10,5,30,30,30,4,1,2,2,28,28,19,8,8,8,8,8
21,21,6,6,6,6,6,18,18,18,3,3,12,12,12,30,30,30,30,30,24,17,9,9,9,9,9,9,9,20,28,21
23,23,23,23,23,6,3,14,14,10,10,10,10,10,10,10,4,24,17,17,17,24,24,1,1,1,19,20,19,19,11,11
11,11,11,31,23,14,3,15,12,10,14,5,16,16,4,25,25,25,25,25,1,1,32,32,32,32,32,8,11,11,11,11
11,11,11,23,23,14,18,14,12,12,12,12,12,12,12,13,24,4,16,1,32,32,32,32,32,1,28,8,11,26,11,11
23,6,27,27,21,27,27,18,18,18,5,13,13,13,13,13,13,13,25,25,25,25,9,9,9,32,32,9,20,20,23,23
6,6,21,18,14,14,14,14,14,14,14,5,16,5,5,4,24,4,24,17,1,1,24,2,9,9,20,9,9,28,28,20
26,23,23,6,23,6,6,15,15,15,15,15,15,15,16,30,16,30,4,30,17,24,24,17,1,20,20,20,19,26,19,26
26,26,27,27,27,27,6,31,12,14,5,5,16,16,16,16,16,16,16,1,32,17,9,29,29,29,29,29,11,11,8,26
19,31,26,27,27,27,27,27,15,10,10,10,13,30,30,30,25,25,17,17,17,17,17,17,17,20,28,28,28,20,19,19
11,31,31,18,18,18,18,18,18,18,15,15,15,30,30,30,25,25,25,25,25,25,32,32,29,28,28,28,28,19,28,11
19,26,26,26,21,21,14,3,18,10,10,10,3,10,4,4,4,25,25,2,32,32,32,7,28,29,19,19,19,19,19,19
26,8,31,31,31,31,31,31,15,10,15,15,12,12,12,25,13,24,17,24,24,24,24,7,7,20,20,20,20,20,20,20
21,21,21,21,21,21,6,18,18,3,3,15,10,15,12,4,5,30,4,1,4,1,1,29,29,29,29,29,29,29,23,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,23,23,23,23,14,14,14,15,15,15,13,10,10,13,10,30,30,30,1,2,2,1,2,17,28,28,28,11,11,23,23
8,31,31,31,31,31,31,3,3,14,14,3,3,10,10,10,24,24,24,24,24,24,24,2,29,9,32,8,19,11,23,23
26,26,27,31,31,14,14,18,14,15,15,3,3,30,13,25,25,25,25,25,25,25,32,17,32,32,32,9,28,28,20,26
26,26,26,26,27,27,3,3,3,3,5,5,16,5,4,4,4,16,16,17,4,32,9,32,32,32,28,28,29,26,26,26
19,23,27,27,27,27,27,27,27,12,3,12,12,12,12,25,30,4,4,2,4,7,7,29,32,32,32,7,19,8,8,8
6,6,6,27,6,27,27,27,27,18,14,3,5,12,5,5,24,24,24,24,24,24,24,17,28,28,28,28,28,28,28,21
11,11,21,23,27,27,27,15,14,12,10,10,12,10,13,25,13,13,25,2,2,2,2,29,29,29,29,29,29,29,8,21
8,21,31,6,23,18,31,3,18,18,12,13,13,30,30,30,30,30,30,30,17,17,17,9,9,9,19,19,11,11,11,11
21,31,31,31,31,31,31,31,18,10,10,10,10,10,4,4,24,4,4,1,1,32,32,32,32,32,29,29,29,29,8,21
23,23,31,26,31,31,18,27,27,3,10,10,10,10,10,10,13,13,17,17,32,32,32,32,32,32,32,29,29,29,23,26
